,user_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1168,83992730,CallofDutyBlackOpsMultiplayer,BattlefieldBadCompany2,CallofDutyWorldatWar,DirtyBomb,GarrysMod,ZombiePanicSource,DeathmatchClassic,CallofDutyModernWarfare3Multiplayer,Unturned,CounterStrikeGlobalOffensive,DeadIslandEpidemic,TheBindingofIsaac,CallofDutyBlackOps,H1Z1,GoatSimulator,AlienSwarm,Besiege,Borderlands2,ArcheAge,MagickaWizardWars
1169,84045371,CounterStrike,TotalWarROMEIIEmperorEdition,DontStarve,CallofDutyAdvancedWarfareMultiplayer,PathofExile,PlanetSide2,AceofSpades,NapoleonTotalWar,TheForest,TheBindingofIsaacRebirth,AmericasArmyProvingGrounds,DeadIsland,AlienSwarm,FalloutNewVegas,AdVentureCapitalist,PAYDAY2,DirtyBomb,EmpireTotalWar,Rust,DCUniverseOnline
1170,84156493,GarrysMod,APBReloaded,Left4Dead,TheBindingofIsaac,ZombiePanicSource,DeathmatchClassic,SourceFilmmaker,AlienSwarm,StarWarsKnightsoftheOldRepublic,HalfLifeDeathmatchSource,RIFT,Unturned,GoatSimulator,NEOTOKYO,Borderlands,Audiosurf,PAYDAYTheHeist,DontStarveTogetherBeta,Trove,SuperMeatBoy
1171,84236369,HalfLifeDeathmatchSource,GarrysMod,CastleCrashers,Dishonored,Thief,GoatSimulator,RisingStormRedOrchestra2Multiplayer,RealmoftheMadGod,SurgeonSimulator,TheElderScrollsIVOblivion,CompanyofHeroesNewSteamVersion,NaturalSelection2,DarksidersII,JustCause2,StarWarsBattlefrontII,SpeedRunners,RAGE,MetroLastLight,Metro2033,FEAROnline
1172,84318201,ARKSurvivalEvolved,CounterStrike,Arma2,CounterStrikeGlobalOffensive,PathofExile,AlienSwarm,ArmaColdWarAssault,Left4Dead,RIFT,DungeonDefenders,Arma3,ClickerHeroes,TotalWarROMEIIEmperorEdition,HalfLife2EpisodeOne,KillingFloorModDefenceAlliance2,NapoleonTotalWar,DontStarve,Borderlands2,CallofDutyAdvancedWarfare,OrcsMustDie2
1173,84432612,WormsReloaded,BrtalLegend,Trine,RedFactionGuerrillaSteamEdition,HalfLife2LostCoast,SidMeiersCivilizationIVWarlords,OrcsMustDie,SidMeiersCivilizationIV,7DaystoDie,WolfensteinTheNewOrder,HalfLife,LANoire,BioShock2,SleepingDogs,Tropico4,Risen2DarkWaters,GrandTheftAutoSanAndreas,SurgeonSimulator,TheWalkingDeadSeasonTwo,WarlockMasteroftheArcane
1174,84455820,Warframe,HalfLifeDeathmatchSource,Dishonored,Spore,Borderlands2,RAGE,Portal2,HalfLife2,TombRaider,HalfLife2EpisodeOne,FarCry3,HalfLife2EpisodeTwo,BioShockInfinite,Metro2033,Crysis2MaximumEdition,TeamFortress2,TheBindingofIsaac,Portal,FEAR3,ChivalryMedievalWarfare
1175,84471496,RealmoftheMadGod,Left4Dead,GarrysMod,NapoleonTotalWar,TeamFortress2,NoMoreRoominHell,TheBindingofIsaac,CounterStrike,RocketLeague,Unturned,AlienSwarm,ZombiePanicSource,Insurgency,Arma2OperationArrowhead,TheElderScrollsIVOblivion,AmericasArmyProvingGrounds,DeathmatchClassic,HitmanAbsolution,HalfLife2,CallofDutyWorldatWar
1176,84513749,GrandTheftAutoIV,PrisonArchitect,SpaceEngineers,Besiege,StrongholdKingdoms,Loadout,DungeonDefenders,Trove,ARKSurvivalEvolved,Robocraft,ClickerHeroes,CallofDutyModernWarfare3,Insurgency,Banished,TomClancysGhostReconPhantomsNA,CallofDuty4ModernWarfare,H1Z1TestServer,DontStarve,Unturned,Portal
1177,84514126,Portal2,GoatSimulator,TeamFortress2,HeroesGenerals,GarrysMod,CallofDutyBlackOps,HalfLife2,AliensvsPredator,Spore,CounterStrike,TeamFortressClassic,CallofDutyBlackOpsIIZombies,CallofDutyModernWarfare3,CastleCrashers,AlienSwarm,MortalKombatKompleteEdition,DeadIslandRiptide,Left4Dead2,CallofDutyBlackOpsIIMultiplayer,Loadout
1178,84585204,TeamFortress2,DeathmatchClassic,HeroesGenerals,Portal,ArmaColdWarAssault,SuperMondayNightCombat,CounterStrike,WarThunder,PAYDAY2,OrcsMustDie2,PathofExile,NapoleonTotalWar,CallofDutyBlackOpsMultiplayer,GrandTheftAutoEpisodesfromLibertyCity,Insurgency,RiskofRain,CallofDutyBlackOps,DayZ,EmpireTotalWar,HitmanAbsolution
1179,84824859,Ricochet,CastleCrashers,PAYDAY2,Loadout,Robocraft,CounterStrike,DCUniverseOnline,DontStarve,Warframe,TotalWarROMEIIEmperorEdition,PathofExile,NaturalSelection2,CallofDutyBlackOpsIIMultiplayer,Starbound,CallofDutyModernWarfare2,Rust,TorchlightII,CounterStrikeGlobalOffensive,CallofDutyModernWarfare3,FreetoPlay
1180,84863268,Portal2,TeamFortress2,GarrysMod,APBReloaded,HalfLife2EpisodeOne,GoatSimulator,TheBindingofIsaac,FTLFasterThanLight,SidMeiersCivilizationV,Spore,CallofDutyModernWarfare2,SpaceEngineers,Crysis2MaximumEdition,Warhammer40000DawnofWarIIChaosRising,HalfLife2,RisingStormRedOrchestra2Multiplayer,BioShock2,BioShock,AlienSwarm,BorderlandsThePreSequel
1181,84883272,GarrysMod,TeamFortress2,HalfLife2,DungeonDefenders,GoatSimulator,Unturned,CounterStrike,AlienSwarm,HeroesGenerals,Terraria,Warframe,Rust,CounterStrikeGlobalOffensive,Hammerwatch,CallofDutyBlackOps,SidMeiersCivilizationV,Trove,Spore,MagickaWizardWars,EuroTruckSimulator2
1182,84908294,CallofDutyWorldatWar,CallofDutyBlackOpsIIMultiplayer,CallofDutyAdvancedWarfareMultiplayer,EmpireTotalWar,PlanetSide2,Arma2OperationArrowhead,H1Z1,CallofDutyGhostsMultiplayer,Besiege,TheForest,RedOrchestraOstfront4145,TheBindingofIsaacRebirth,CallofDutyBlackOpsMultiplayer,DirtyBomb,DayZ,Crysis2MaximumEdition,MassEffect,ClickerHeroes,7DaystoDie,AgeofEmpiresIIHDEdition
1183,84925352,TotalWarROMEIIEmperorEdition,ArmaColdWarAssault,FootballManager2013,PathofExile,TotalWarSHOGUN2,MountBladeWarband,MedievalIITotalWar,FootballManager2012,AdVentureCapitalist,SpaceEngineers,EmpireTotalWar,DontStarve,PatchtestingforChivalry,PlanetaryAnnihilation,ClickerHeroes,DeathmatchClassic,XCOMEnemyUnknown,RIFT,CompanyofHeroes,OrcsMustDie
1184,85046830,Starbound,TheWitcher2AssassinsofKingsEnhancedEdition,Dota2,DontStarve,Dishonored,Nosgoth,Ricochet,NaturalSelection2,CallofDutyModernWarfare2,Warframe,CallofDutyBlackOps,MagicDuels,Fallout3GameoftheYearEdition,Torchlight,WolfensteinTheNewOrder,Fallout4,TombRaider,FarCry2,TheWitcherEnhancedEdition,ChivalryMedievalWarfare
1185,85210874,Besiege,AdVentureCapitalist,SimCity4Deluxe,Trove,GrandTheftAutoIV,Portal2,Spore,StarboundUnstable,PathofExile,Warframe,DungeonDefendersII,TheForest,Fallout3GameoftheYearEdition,MedievalIITotalWar,DarkSoulsPreparetoDieEdition,HalfLife,InsurgencyModernInfantryCombat,Dungeonland,TotalWarSHOGUN2,RedOrchestraOstfront4145
1186,85366890,MagicDuels,MassEffect,PlanetSide2,SpiralKnights,XCOMEnemyUnknown,MedievalIITotalWarKingdoms,TotalWarSHOGUN2,Warhammer40000DawnofWarGameoftheYearEdition,TheWolfAmongUs,StarWarsRepublicCommando,StarTrekOnline,DontStarve,Insurgency,Anno2070,DarksidersII,TheWitcher2AssassinsofKingsEnhancedEdition,RomeTotalWar,RIFT,FalloutNewVegas,CompanyofHeroesTalesofValor
1187,85426082,APBReloaded,DeathmatchClassic,StarWarsKnightsoftheOldRepublic,TheBindingofIsaac,ZombiePanicSource,Audiosurf,Left4Dead,SourceFilmmaker,FTLFasterThanLight,SuperMeatBoy,NEOTOKYO,GarrysMod,SuperMondayNightCombat,KillingFloorModDefenceAlliance2,CallofDutyModernWarfare3Multiplayer,AlienSwarm,RealmoftheMadGod,BlacklightRetribution,GunsofIcarusOnline,PAYDAYTheHeist
1188,85458882,Insurgency,Loadout,AlienSwarm,SpaceEngineers,CallofDutyBlackOps,TotalWarROMEIIEmperorEdition,PathofExile,TeamFortressClassic,CallofDutyModernWarfare3,SeriousSamHDTheSecondEncounter,DeathmatchClassic,CallofDutyBlackOpsII,RIFT,WarThunder,CitiesSkylines,TorchlightII,TheWalkingDead,SpaceChem,CompanyofHeroesTalesofValor,HitmanBloodMoney
1189,85497862,MarvelHeroes2015,HeroesGenerals,RealmoftheMadGod,FarCry3,JustCause2,FalloutNewVegas,RisingStormRedOrchestra2Multiplayer,Metro2033,GrandTheftAutoV,Torchlight,Magicka,ZombiePanicSource,CounterStrikeGlobalOffensive,ChivalryMedievalWarfare,DragonAgeOriginsUltimateEdition,GunZ2TheSecondDuel,DeadIsland,MagicDuels,FEAR3,Crysis2MaximumEdition
1190,85518568,TotalWarROMEIIEmperorEdition,Magicka,PAYDAY2,Warhammer40000DawnofWarIIRetribution,CallofDutyModernWarfare3,BatmanArkhamAsylumGOTYEdition,ArmaColdWarAssault,AlienSwarm,TorchlightII,TombRaider,PathofExile,BioShockInfinite,Portal,CounterStrike,InfestationSurvivorStories,EmpireTotalWar,AliensvsPredator,OrcsMustDie2,TeamFortressClassic,HalfLife2
1191,85643975,ClickerHeroes,TotalWarROMEIIEmperorEdition,ArmaColdWarAssault,PrisonArchitect,EmpireTotalWar,SpaceEngineers,7DaystoDie,MountBladeWarband,MedievalIITotalWarKingdoms,PatchtestingforChivalry,H1Z1TestServer,TotalWarSHOGUN2,SidMeiersCivilizationV,RIFT,CompanyofHeroesTalesofValor,MedievalIITotalWar,Besiege,KerbalSpaceProgram,Warhammer40000DawnofWarIIChaosRising,PlanetaryAnnihilation
1192,85673716,NaturalSelection2,MountBladeWarband,TERA,GrandTheftAutoSanAndreas,JustCause2,Rust,DeusExHumanRevolutionDirectorsCut,CallofDutyBlackOpsIIMultiplayer,TotalWarSHOGUN2,AgeofEmpiresIIHDEdition,CounterStrikeConditionZero,WarThunder,TheForest,RisingStormRedOrchestra2Multiplayer,LANoire,PatchtestingforChivalry,Dota2,AliensvsPredator,SurgeonSimulator,Starbound
1193,85714521,RocketLeague,Arma2OperationArrowhead,TheForest,ARKSurvivalEvolved,H1Z1,BrickForce,DiRT3CompleteEdition,TERA,CounterStrikeSource,TheMightyQuestForEpicLoot,DayZ,Arma2,Unturned,Arma3,GRID2,TheExpendabros,TheWitcher3WildHunt,METALGEARSOLIDVTHEPHANTOMPAIN,FarCry3,GrandTheftAutoV
1194,85759872,AlienSwarm,GarrysMod,ArmaColdWarAssault,OrcsMustDie2,DeadSpace,PAYDAY2,DeathmatchClassic,WarThunder,GoatSimulator,TotalWarROMEIIEmperorEdition,CallofDutyBlackOpsMultiplayer,HitmanAbsolution,TeamFortress2,NoMoreRoominHell,SuperCrateBox,DontStarveTogetherBeta,BurnoutParadiseTheUltimateBox,BorderlandsThePreSequel,Insurgency,MirrorsEdge
1195,85935348,Outlast,HalfLife2EpisodeOne,DiRT3CompleteEdition,DayofDefeatSource,SeriousSam3BFE,ARKSurvivalEvolved,Rust,Arma3,CrusaderKingsII,EuroTruckSimulator2,DeadIslandRiptide,Arma2,CounterStrikeNexonZombies,AgeofEmpiresIIHDEdition,CallofDutyModernWarfare3,DCUniverseOnline,TorchlightII,TheLordoftheRingsWarintheNorth,Loadout,Trine
1196,85959768,HalfLifeDeathmatchSource,HalfLife2Deathmatch,FEAROnline,TomClancysGhostReconPhantomsNA,TheBindingofIsaac,NoMoreRoominHell,SuperMondayNightCombat,TheElderScrollsIVOblivion,AlienSwarm,RisingStormRedOrchestra2Multiplayer,CallofDutyWorldatWar,HeroesGenerals,EuroTruckSimulator2,Borderlands2,Arma3,Unturned,AgeofEmpiresIIHDEdition,SpeedRunners,Portal,NEOTOKYO
1197,86016715,TeamFortress2,Dota2,Terraria,KillingFloor,AgeofEmpiresIIHDEdition,Warface,Loadout,CallofDutyModernWarfare3,SidMeiersCivilizationV,CompanyofHeroesNewSteamVersion,GarrysMod,PrisonArchitect,DCUniverseOnline,Dishonored,StarConflict,CallofDutyBlackOps,DayZ,GrandTheftAutoV,MagickaWizardWars,APBReloaded
1198,86041729,HeroesGenerals,HalfLife2Deathmatch,HalfLifeDeathmatchSource,KerbalSpaceProgram,Portal,TombRaider,CallofDutyBlackOps,Neverwinter,CounterStrike,MetroLastLight,DeathmatchClassic,FEAROnline,FishingPlanet,StarConflict,POSTAL2,Warface,7DaystoDie,DeusExInvisibleWar,BattlefieldBadCompany2,SuperMondayNightCombat
1199,86055705,AgeofEmpiresIIHDEdition,Trove,DarkSoulsPreparetoDieEdition,HalfLifeDeathmatchSource,GoatSimulator,XCOMEnemyUnknown,Spore,RealmoftheMadGod,ScribblenautsUnlimited,Audiosurf,SimCity4Deluxe,NEOTOKYO,SeriousSam3BFE,Monaco,TheForest,TheBindingofIsaac,StarboundUnstable,DayofDefeatSource,FEAROnline,MarvelHeroes2015
1200,86168617,SuperMeatBoy,Braid,DarkSoulsPreparetoDieEdition,FTLFasterThanLight,GunsofIcarusOnline,CallofDuty4ModernWarfare,SourceFilmmaker,Audiosurf,RACE07,DivinityOriginalSin,ZombiePanicSource,FallenEarth,Defiance,7DaystoDie,FEZ,ClickerHeroes,BlockNLoad,SidMeiersCivilizationV,TribesAscend,WormsReloaded
1201,86182317,Dota2,Ricochet,ChivalryMedievalWarfare,Nosgoth,Rust,MaxPayne3,ARKSurvivalEvolved,CompanyofHeroesNewSteamVersion,MarvelHeroes2015,HalfLife2Deathmatch,FEAR3,DayofDefeatSource,BattleBlockTheater,CounterStrikeSource,Metro2033,GrandTheftAutoV,TheWitcherEnhancedEdition,TomClancysGhostReconPhantomsEU,MagicDuels,Fallout3GameoftheYearEdition
1202,86256882,DontStarve,NaturalSelection2,Ricochet,PathofExile,TotalWarROMEIIEmperorEdition,Loadout,PAYDAY2,CastleCrashers,TorchlightII,CounterStrike,MagicDuels,FreetoPlay,Nosgoth,SMITE,SidMeiersCivilizationV,AceofSpades,HAWKEN,Unturned,FalloutNewVegas,BatmanArkhamAsylumGOTYEdition
1203,86287245,GarrysMod,Left4Dead,HalfLifeDeathmatchSource,AgeofChivalry,TheElderScrollsIVOblivion,RisingStormRedOrchestra2Multiplayer,ZombiePanicSource,RealmoftheMadGod,TheBindingofIsaac,DeadIslandEpidemic,APBReloaded,WormsReloaded,GoatSimulator,SpeedRunners,FEAROnline,GrandTheftAutoEpisodesfromLibertyCity,SurgeonSimulator,MirrorsEdge,BlacklightRetribution,DontStarveTogetherBeta
1204,86332470,CallofDutyModernWarfare2,Loadout,CallofDutyBlackOps,DCUniverseOnline,CallofDutyBlackOpsII,Ricochet,Dota2,Robocraft,Left4Dead2,Nosgoth,DontStarve,TorchlightII,SeriousSam3BFE,FreetoPlay,TeamFortressClassic,SpiralKnights,Dishonored,CastleCrashers,Warface,Portal
1205,86338111,SuperMondayNightCombat,DeathmatchClassic,AlienSwarm,BattlefieldBadCompany2,Insurgency,NEOTOKYO,RIFT,Audiosurf,Left4Dead,SourceFilmmaker,ArcheAge,CallofDutyAdvancedWarfare,APBReloaded,KillingFloorModDefenceAlliance2,NoMoreRoominHell,TomClancysGhostReconPhantomsNA,ClickerHeroes,FTLFasterThanLight,CallofDuty4ModernWarfare,OrcsMustDie2
1206,86355338,TotalWarROMEIIEmperorEdition,TotalWarSHOGUN2,ArmaColdWarAssault,MountBladeWarband,PatchtestingforChivalry,TheWitcher2AssassinsofKingsEnhancedEdition,NapoleonTotalWar,SniperEliteV2,PlanetSide2,CounterStrikeConditionZero,PlanetaryAnnihilation,PrisonArchitect,TheForest,MedievalIITotalWarKingdoms,RIFT,MedievalIITotalWar,SpaceEngineers,TheLordoftheRingsWarintheNorth,BatmanArkhamCityGOTY,StateofDecay
1207,86433707,Dota2,Left4Dead2,CompanyofHeroesNewSteamVersion,SpiralKnights,Firefall,PAYDAY2,AssassinsCreedIVBlackFlag,CastleCrashers,EmpireTotalWar,TheWitcher2AssassinsofKingsEnhancedEdition,DayZ,AmericasArmyProvingGrounds,TotalWarROMEIIEmperorEdition,CallofDutyModernWarfare3,MaxPayne3,TheLordoftheRingsWarintheNorth,Outlast,Rust,CrusaderKingsII,HalfLife2Deathmatch
1208,86466985,Torchlight,MetroLastLight,WarThunder,TomClancysGhostReconPhantomsEU,NaturalSelection2,RisingStormRedOrchestra2Multiplayer,SurgeonSimulator,Fallout3GameoftheYearEdition,FootballManager2014,theHunter,CompanyofHeroesNewSteamVersion,CastleCrashers,TheElderScrollsIVOblivion,DeadIslandEpidemic,HalfLifeDeathmatchSource,DarksidersII,TheWitcherEnhancedEdition,HitmanAbsolution,AgeofChivalry,TheWitcher2AssassinsofKingsEnhancedEdition
1209,86469479,Left4Dead,SniperEliteV2,NapoleonTotalWar,EmpireTotalWar,DCUniverseOnline,ArmaColdWarAssault,NoMoreRoominHell,RisingStormRedOrchestra2Multiplayer,TheWitcher2AssassinsofKingsEnhancedEdition,CallofDutyModernWarfare2,TheLordoftheRingsWarintheNorth,PAYDAYTheHeist,HAWKEN,CallofDutyModernWarfare3,HitmanSniperChallenge,PatchtestingforChivalry,Tropico3SteamSpecialEdition,XCOMEnemyUnknown,PlanetSide2,CrusaderKingsII
1210,86481908,RealmoftheMadGod,DeathmatchClassic,NapoleonTotalWar,HitmanAbsolution,PathofExile,NaturalSelection2,DeadIslandEpidemic,StarWarsBattlefrontII,Left4Dead,AgeofChivalry,KillingFloorModDefenceAlliance2,HeroesGenerals,ChivalryMedievalWarfare,AdVentureCapitalist,PapersPlease,TheElderScrollsIVOblivion,CallofDutyBlackOps,Audiosurf,Metro2033,NEOTOKYO
1211,86499586,TeamFortress2,APBReloaded,PAYDAYTheHeist,Audiosurf,Portal2,Portal,StarWarsKnightsoftheOldRepublic,Arma2OperationArrowhead,RIFT,NapoleonTotalWar,PrisonArchitect,StrongholdKingdoms,TheBindingofIsaac,SourceFilmmaker,ClickerHeroes,SuperMeatBoy,Monaco,Defiance,KerbalSpaceProgram,HalfLife
1212,86502662,Unturned,GarrysMod,GoatSimulator,TeamFortress2,Besiege,APBReloaded,DarkSoulsPreparetoDieEdition,Warframe,SimCity4Deluxe,Trove,PAYDAYTheHeist,ARKSurvivalEvolved,SidMeiersCivilizationV,StarboundUnstable,DontStarveTogetherBeta,JustCause2,Portal2,Spore,ArmaColdWarAssault,KerbalSpaceProgram
1213,86612326,Unturned,GarrysMod,HalfLife2Deathmatch,NEOTOKYO,CounterStrike,AlienSwarm,NoMoreRoominHell,KillingFloor,ZombiePanicSource,AmericasArmyProvingGrounds,SuperCrateBox,EuroTruckSimulator2,MitosisTheGame,Left4Dead2,CounterStrikeSource,BrickForce,MagickaWizardWars,TheBindingofIsaac,RealmoftheMadGod,FEAROnline
1214,86686260,GarrysMod,ZombiePanicSource,TheBindingofIsaac,DeathmatchClassic,Unturned,APBReloaded,StarWarsKnightsoftheOldRepublic,SourceFilmmaker,Audiosurf,Left4Dead,NEOTOKYO,AlienSwarm,HalfLifeDeathmatchSource,Trove,DeadIslandEpidemic,SuperMeatBoy,HeroesGenerals,FEAROnline,DontStarveTogetherBeta,RealmoftheMadGod
1215,86732465,Ricochet,HeroesGenerals,Portal,CallofDutyBlackOps,DeusExHumanRevolution,CallofDutyModernWarfare2,PAYDAY2,ChivalryMedievalWarfare,CompanyofHeroes2,H1Z1TestServer,SniperGhostWarrior,7DaystoDie,GearUp,CallofDutyBlackOpsII,MedievalIITotalWarKingdoms,SeriousSam3BFE,HalfLife,LANoire,CallofDutyBlackOpsIIZombies,Warface
1216,86733992,APBReloaded,WarThunder,DungeonDefenders,AssassinsCreedII,Arma3,DARKSOULSII,Audiosurf,HowtoSurvive,OrcsMustDie2,PrisonArchitect,DivinityOriginalSin,SimCity4Deluxe,KillingFloorModDefenceAlliance2,SourceFilmmaker,ArmaColdWarAssault,TacticalIntervention,Besiege,StrongholdKingdoms,BioShock,MountBladeWarband
1217,86738567,NapoleonTotalWar,DCUniverseOnline,Dota2,PathofExile,ArmaColdWarAssault,EmpireTotalWar,Loadout,PAYDAYTheHeist,Portal2,PAYDAY2,CounterStrike,GoatSimulator,DeadIsland,AdVentureCapitalist,SniperEliteV2,Warhammer40000DawnofWarIIRetribution,Left4Dead,DirtyBomb,StarTrekOnline,DeathmatchClassic
1218,86779448,Ricochet,CastleCrashers,PAYDAY2,Loadout,CounterStrike,Robocraft,CallofDutyModernWarfare2,TotalWarROMEIIEmperorEdition,DontStarve,DCUniverseOnline,PathofExile,NaturalSelection2,CallofDutyModernWarfare3,CallofDutyBlackOpsIIMultiplayer,Warframe,Rust,FreetoPlay,Starbound,TorchlightII,CounterStrikeSource
1219,86866292,TombRaider,CastleCrashers,Ricochet,Dishonored,Loadout,PAYDAY2,RAGE,CallofDutyModernWarfare2,FEAR3,MaxPayne3,AliensvsPredator,GrandTheftAutoV,Robocraft,FreetoPlay,DCUniverseOnline,BatmanArkhamAsylumGOTYEdition,MetroLastLight,NaturalSelection2,MarvelHeroes2015,Starbound
1220,86912006,TotalWarROMEIIEmperorEdition,DontStarve,NaturalSelection2,Ricochet,TorchlightII,CounterStrike,Loadout,CounterStrikeGlobalOffensive,SidMeiersCivilizationV,TitanQuest,CounterStrikeConditionZero,Rust,FalloutNewVegas,Warhammer40000DawnofWarIIRetribution,RIFT,AdVentureCapitalist,WarThunder,AmericasArmyProvingGrounds,H1Z1,MountBladeWarband
1221,87040683,EmpireTotalWar,Neverwinter,DirtyBomb,Besiege,CastleCrashers,TotalWarROMEIIEmperorEdition,CallofDutyBlackOpsIIMultiplayer,TombRaider,DungeonDefenders,CallofDutyWorldatWar,CompanyofHeroesOpposingFronts,SpaceEngineers,Portal,Survarium,MaxPayne3,MedalofHonorTMMultiplayer,PlanetSide2,TheWalkingDead,Magicka,StarWarsEmpireatWarGold
1222,87059822,Unturned,CounterStrikeGlobalOffensive,H1Z1,Dota2,AmericasArmyProvingGrounds,CallofDutyBlackOpsIIMultiplayer,Loadout,CounterStrike,TheForest,HalfLife2Deathmatch,AceofSpades,Robocraft,Warframe,CrusaderKingsII,CounterStrikeSource,DayZ,PAYDAY2,DirtyBomb,TomClancysGhostReconPhantomsEU,DontStarve
1223,87071236,DirtyBomb,GrandTheftAutoIV,CallofDutyBlackOps,TombRaider,TorchlightII,SpaceEngineers,Torchlight,DeusExHumanRevolutionDirectorsCut,OrcsMustDie,DungeonDefenders,HAWKEN,JustCause2MultiplayerMod,WolfensteinTheNewOrder,FarCry3,MassEffect2,FEARPerseusMandate,Defiance,Warface,CallofDutyBlackOpsIIMultiplayer,PapersPlease
1224,87162199,CounterStrikeGlobalOffensive,GarrysMod,DungeonDefenders,CallofDutyWorldatWar,Defiance,DayZ,PlanetSide2,PrisonArchitect,Arma3,AgeofEmpiresIIHDEdition,TeamFortress2,SpaceEngineers,Arma2,EmpireTotalWar,Unturned,StarWarsKnightsoftheOldRepublic,RocketLeague,TomClancysGhostReconPhantomsNA,PAYDAYTheHeist,AgeofChivalry
1225,87201181,NaturalSelection2,PathofExile,RealmoftheMadGod,AlanWake,DirtyBomb,BattleBlockTheater,NEOTOKYO,Ricochet,TotalWarSHOGUN2,Audiosurf,SuperMondayNightCombat,InsurgencyModernInfantryCombat,RIFT,AmericasArmyProvingGrounds,OrcsMustDie2,DontStarve,RedFactionArmageddon,XCOMEnemyUnknown,Hitman2SilentAssassin,H1Z1
1226,87273930,MountBladeWarband,CompanyofHeroes2,BatmanArkhamAsylumGOTYEdition,Anno2070,CitiesSkylines,MafiaII,FootballManager2013,PlanetaryAnnihilation,SpecOpsTheLine,SpaceEngineers,StrongholdKingdoms,ArmaColdWarAssault,WarlockMasteroftheArcane,FEAR,FistfulofFrags,STARWARSKnightsoftheOldRepublicIITheSithLords,TotalWarROMEIIEmperorEdition,AfterfallInSanityExtendedEdition,SniperGhostWarrior,RedFactionGuerrillaSteamEdition
1227,87341384,Unturned,GarrysMod,HalfLife2Deathmatch,CastleCrashers,CounterStrike,GoatSimulator,Portal2,HalfLifeDeathmatchSource,NoMoreRoominHell,CounterStrikeGlobalOffensive,CallofDutyModernWarfare3,AliensvsPredator,Dota2,AssassinsCreedIVBlackFlag,CallofDutyBlackOpsIIMultiplayer,FEAROnline,SpiralKnights,MirrorsEdge,SpeedRunners,Warframe
1228,87548320,Dota2,DeathmatchClassic,CounterStrikeGlobalOffensive,CallofDutyWorldatWar,AlienSwarm,HeroesGenerals,CounterStrikeSource,Ricochet,CallofDutyBlackOps,RocketLeague,AgeofChivalry,NoMoreRoominHell,Left4Dead,CallofDutyAdvancedWarfareMultiplayer,GarrysMod,DeadIslandEpidemic,TheForest,BattlefieldBadCompany2,TheBindingofIsaac,Arma2OperationArrowhead
1229,87601770,TorchlightII,CallofDutyAdvancedWarfareMultiplayer,OrcsMustDie,GameDevTycoon,CallofDutyModernWarfare2Multiplayer,Torchlight,Anno2070,DeusExInvisibleWar,DarksidersII,SleepingDogs,SidMeiersCivilizationIV,Starbound,MagicDuels,CounterStrikeSource,DarkSoulsPreparetoDieEdition,DeusExHumanRevolutionDirectorsCut,BioShock,DragonAgeOriginsUltimateEdition,TheElderScrollsVSkyrim,7DaystoDie
1230,87694960,CounterStrike,PrisonArchitect,TotalWarROMEIIEmperorEdition,Robocraft,Loadout,KerbalSpaceProgram,ArmaColdWarAssault,SeriousSam3BFE,XCOMEnemyUnknown,PathofExile,AgeofEmpiresIIHDEdition,DarkSoulsPreparetoDieEdition,PAYDAYTheHeist,HitmanBloodMoney,Trove,DinoDDay,Monaco,PlantsvsZombiesGameoftheYear,CitiesSkylines,GrandTheftAutoIV
1231,87734805,CallofDutyBlackOpsMultiplayer,BattlefieldBadCompany2,CallofDutyModernWarfare2Multiplayer,Besiege,CallofDutyBlackOpsIIMultiplayer,TERA,CallofDutyWorldatWar,Defiance,MountBladeWarband,APBReloaded,TheBindingofIsaac,CallofDutyGhostsMultiplayer,RIFT,StarConflict,H1Z1,TheForest,WarThunder,StrongholdKingdoms,ZombiePanicSource,DayZ
1232,87740709,Loadout,Robocraft,Nosgoth,Portal,TotalWarROMEIIEmperorEdition,Dishonored,AliensvsPredator,Warhammer40000DawnofWarIIRetribution,CallofDutyModernWarfare3,CastleCrashers,Starbound,Left4Dead2,TeamFortressClassic,FreetoPlay,DarkSoulsPreparetoDieEdition,BatmanArkhamAsylumGOTYEdition,DCUniverseOnline,PathofExile,SidMeiersCivilizationV,TitanQuest
1233,87821312,Ricochet,HeroesGenerals,Dota2,PAYDAY2,CallofDutyBlackOps,Portal,DeusExHumanRevolution,CompanyofHeroes2,ChivalryMedievalWarfare,CallofDutyModernWarfare2,SeriousSam3BFE,DinoDDay,DeathmatchClassic,XCOMEnemyUnknown,Warface,InfestationSurvivorStories,7DaystoDie,HalfLife,SidMeiersCivilizationV,DontStarve
1234,87832209,JustCause2,RisingStormRedOrchestra2Multiplayer,Magicka,RocketLeague,NapoleonTotalWar,GunZ2TheSecondDuel,AmericasArmyProvingGrounds,MagicDuels,Psychonauts,CrusaderKingsII,SurgeonSimulator,MountBladeWarband,MiddleearthShadowofMordor,AssassinsCreedIVBlackFlag,TheWitcher3WildHunt,Sanctum2,BlacklightRetribution,CompanyofHeroesNewSteamVersion,Borderlands2,AssassinsCreedII
