app_id,status,name,type,required_age,platforms,metacritic_score,category_ids,categories,genre_ids,genres,recommendations
7840,True,Death Track®: Resurrection,game,0,windows,53,2:23,Single-player:Steam Cloud,9,Racing,NA
7850,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7860,True,NecroVision,game,18,windows,63,2:1:23,Single-player:Multi-player:Steam Cloud,1,Action,691
7870,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7880,True,1701 A.D.: Sunken Dragon,advertising,0,windows,NA,NA,NA,2:28,Strategy:Simulation,NA
7890,True,Men of War™ Demo,demo,0,windows,80,2:1:10,Single-player:Multi-player:Game demo,2,Strategy,NA
7900,True,The Movies,advertising,0,windows,NA,2,Single-player,28,Simulation,NA
7910,True,The Movies: Stunts and Effects ,advertising,0,windows,NA,2,Single-player,28,Simulation,NA
7920,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7930,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7940,True,Call of Duty® 4: Modern Warfare®,game,0,windows:mac,92,2:1,Single-player:Multi-player,1,Action,10038
7950,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7980,True,Soldier of Fortune®: Payback,advertising,0,windows,45,2:1,Single-player:Multi-player,1,Action,NA
7990,True,Monster Jam®,advertising,0,windows,NA,2,Single-player,9:18,Racing:Sports,NA
8000,True,Tomb Raider: Anniversary,game,16,windows,83,2:18,Single-player:Partial Controller Support,1:25,Action:Adventure,3123
8009,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8010,True,Ancient Wars: Sparta,advertising,0,windows,NA,2:1,Single-player:Multi-player,2,Strategy,NA
8030,True,Tomb Raider: Anniversary Demo,demo,0,windows,83,2:10,Single-player:Game demo,1:25,Action:Adventure,NA
8040,True,Championship Manager 2007,game,0,windows,NA,2,Single-player,18,Sports,NA
8060,True,Championship Manager 2008,game,0,windows,68,2:1,Single-player:Multi-player,18,Sports,NA
8070,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8080,True,Kane and Lynch: Dead Men™,game,0,windows,67,2:1:24:18:44,Single-player:Multi-player:Shared/Split Screen:Partial Controller Support:Remote Play Together,1,Action,2085
8090,True,Conflict: Denied Ops Demo,demo,0,windows,58,2:1:9:10,Single-player:Multi-player:Co-op:Game demo,1,Action,NA
8100,True,Conflict: Denied Ops,game,0,windows,58,2,Single-player,1,Action,222
8110,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8140,True,Tomb Raider: Underworld,game,16,windows,80,2,Single-player,1:25,Action:Adventure,3067
8142,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8150,True,Tomb Raider: Underworld Demo,demo,0,windows,80,2:10,Single-player:Game demo,1,Action,NA
8160,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8169,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8170,True,Battlestations Pacific,game,0,windows,74,2:1:18,Single-player:Multi-player:Partial Controller Support,1:2,Action:Strategy,1881
8179,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8180,True,Battlestations Pacific Demo,demo,0,windows,74,2:10:18,Single-player:Game demo:Partial Controller Support,1,Action,NA
8190,True,Just Cause 2,game,18,windows,84,2:22:28:23:43,Single-player:Steam Achievements:Full controller support:Steam Cloud:Remote Play on TV,1:25,Action:Adventure,33397
8199,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8200,True,Sam & Max 101: Culture Shock,game,0,windows,NA,2,Single-player,1:25,Action:Adventure,309
8210,True,Sam & Max 102: Situation: Comedy,game,0,windows,NA,2,Single-player,1:25,Action:Adventure,NA
8220,True,"Sam & Max 103: The Mole, the Mob and the Meatball",game,0,windows,NA,2,Single-player,1:25,Action:Adventure,NA
8230,True,Sam & Max 104: Abe Lincoln Must Die!,game,0,windows,NA,2,Single-player,1:25,Action:Adventure,NA
8240,True,Sam & Max 105: Reality 2.0,game,0,windows,NA,2,Single-player,1:25,Action:Adventure,NA
8250,True,Sam & Max 106: Bright Side of the Moon,game,0,windows,NA,2,Single-player,1:25,Action:Adventure,NA
8260,True,Sam & Max 201: Ice Station Santa,game,0,windows:mac,82,2,Single-player,25,Adventure,NA
8270,True,Sam & Max 202: Moai Better Blues,game,0,windows:mac,80,2,Single-player,25,Adventure,NA
8280,True,Sam & Max 203: Night of the Raving Dead,game,0,windows:mac,79,2,Single-player,25,Adventure,NA
8290,True,Sam & Max 204: Chariots of the Dogs,game,0,windows:mac,85,2,Single-player,25,Adventure,NA
8300,True,Sam & Max 205: What's New Beelzebub?,game,0,windows:mac,NA,2,Single-player,25,Adventure,NA
8310,True,Bone: Out From Boneville,game,0,windows,68,2,Single-player,25,Adventure,NA
8320,True,Bone: The Great Cow Race,game,0,windows,76,2,Single-player,25,Adventure,NA
8330,True,Telltale Texas Hold ‘Em,game,0,windows,NA,2,Single-player,4,Casual,NA
8340,True,Strong Bad's Cool Game for Attractive People: Season 1,game,0,windows:mac,82,2,Single-player,25,Adventure,195
8350,True,Strong Bad's Cool Game for Attractive People: Episode 2,game,0,windows,NA,NA,NA,25,Adventure,NA
8360,True,Strong Bad's Cool Game for Attractive People: Episode 3,game,0,windows,NA,NA,NA,25,Adventure,NA
8370,True,Strong Bad's Cool Game for Attractive People: Episode 4,game,0,windows,NA,NA,NA,25,Adventure,NA
8380,True,Strong Bad's Cool Game for Attractive People: Episode 5,game,0,windows,NA,NA,NA,25,Adventure,NA
8400,True,Geometry Wars: Retro Evolved,game,0,windows,76,2:28:43,Single-player:Full controller support:Remote Play on TV,4,Casual,669
8500,True,EVE Online,game,0,windows:mac,88,1:20:49:36:9:38:29,Multi-player:MMO:PvP:Online PvP:Co-op:Online Co-op:Steam Trading Cards,1:37:29:3:2,Action:Free to Play:Massively Multiplayer:RPG:Strategy,6483
8510,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8600,True,RACE 07,game,0,windows,83,2:1,Single-player:Multi-player,9,Racing,896
8610,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8620,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8630,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8640,True,RACE On,game,0,windows,NA,2:1,Single-player:Multi-player,9,Racing,NA
8650,True,RACE 07: Andy Priaulx Crowne Plaza Raceway (Free DLC),dlc,0,windows,NA,21,Downloadable Content,9,Racing,NA
8660,True,GTR Evolution Expansion Pack for RACE 07,dlc,0,windows,83,2:1:21,Single-player:Multi-player:Downloadable Content,9,Racing,NA
8662,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8670,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8680,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8690,True,STCC - The Game 1 - Expansion Pack for RACE 07,dlc,0,windows,NA,2:1:21,Single-player:Multi-player:Downloadable Content,9,Racing,NA
8700,True,STCC - The Game Demo,demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,9,Racing,NA
8710,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8720,True,GTR Evolution Demo,demo,0,windows,83,2:1:10,Single-player:Multi-player:Game demo,9,Racing,NA
8730,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8740,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8750,True,Puzzlegeddon Demo,advertising,0,windows,NA,2:1,Single-player:Multi-player,4,Casual,NA
8760,True,RACE On Demo,demo,0,windows,NA,10,Game demo,9,Racing,NA
8770,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8790,True,GTR 2 FIA GT Racing Game,game,0,windows,NA,2:1,Single-player:Multi-player,9:28:18,Racing:Simulation:Sports,163
8800,True,Civilization IV: Beyond the Sword,game,0,windows:mac,86,2,Single-player,2,Strategy,1811
8804,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8820,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8830,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8840,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8850,True,BioShock® 2,game,18,windows,88,2:1:22:28:43,Single-player:Multi-player:Steam Achievements:Full controller support:Remote Play on TV,1,Action,8166
8859,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8870,True,BioShock Infinite,game,17,windows:mac:linux,94,2:22:28:29:23:42:43,Single-player:Steam Achievements:Full controller support:Steam Trading Cards:Steam Cloud:Remote Play on Tablet:Remote Play on TV,1,Action,75071
8880,True,Freedom Force,game,0,windows,90,2:1,Single-player:Multi-player,3:2,RPG:Strategy,324
8890,True,Freedom Force vs. the Third Reich,game,0,windows,NA,2:1,Single-player:Multi-player,3:2,RPG:Strategy,148
8900,True,Freedom Force Demo,demo,0,windows,90,2:1:10,Single-player:Multi-player:Game demo,3:2,RPG:Strategy,NA
8910,True,Freedom Force vs. the Third Reich Demo,demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,3:2,RPG:Strategy,NA
8930,True,Sid Meier's Civilization® V,game,0,windows:mac:linux,90,2:1:22:29:23:42,Single-player:Multi-player:Steam Achievements:Steam Trading Cards:Steam Cloud:Remote Play on Tablet,2,Strategy,103390
8950,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8955,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8970,True,Axel & Pixel,game,0,windows,NA,2:22,Single-player:Steam Achievements,23,Indie,NA
8980,True,Borderlands Game of the Year,game,18,windows,81,2:1:9:22:18:23,Single-player:Multi-player:Co-op:Steam Achievements:Partial Controller Support:Steam Cloud,1:3,Action:RPG,17723
8989,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8990,True,Borderlands: The Zombie Island of Dr. Ned,dlc,0,windows,84,2:1:9:21:22:23,Single-player:Multi-player:Co-op:Downloadable Content:Steam Achievements:Steam Cloud,1:3,Action:RPG,367
9000,True,Spear of Destiny,game,0,windows,NA,2:23,Single-player:Steam Cloud,1,Action,313
9010,True,Return to Castle Wolfenstein,game,0,windows,88,2:1:23,Single-player:Multi-player:Steam Cloud,1,Action,4105
9030,True,QUAKE Mission Pack 2: Dissolution of Eternity,game,0,windows,NA,2:1:23,Single-player:Multi-player:Steam Cloud,1,Action,216
9040,True,QUAKE Mission Pack 1: Scourge of Armagon,game,0,windows,NA,2:1:23,Single-player:Multi-player:Steam Cloud,1,Action,290
9050,True,DOOM 3,game,0,windows,87,2:1:23,Single-player:Multi-player:Steam Cloud,1,Action,3996
9060,True,HeXen II,game,0,windows,NA,2:1:9:23,Single-player:Multi-player:Co-op:Steam Cloud,1,Action,270
9070,True,DOOM 3 Resurrection of Evil,dlc,0,windows,78,2:1:21:23,Single-player:Multi-player:Downloadable Content:Steam Cloud,1,Action,502
9080,True,Quake III Arena Demo,demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,1,Action,NA
9090,True,Quake III Team Arena Demo,demo,0,windows,69,1:10,Multi-player:Game demo,1,Action,NA
9100,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9120,True,Hexen II Demo,demo,0,windows,NA,2:10,Single-player:Game demo,1,Action,NA
9130,True,Quake II Demo,demo,0,windows,NA,2:10,Single-player:Game demo,1,Action,NA
9160,True,Master Levels for Doom II,game,0,windows,NA,2:23,Single-player:Steam Cloud,1,Action,422
9180,True,Commander Keen,game,0,windows,NA,2:23,Single-player:Steam Cloud,1,Action,1045
9200,True,RAGE,game,18,windows,79,2:1:9:22:18,Single-player:Multi-player:Co-op:Steam Achievements:Partial Controller Support,1,Action,9487
9219,True,RAGE,game,18,windows,79,2:1:9:22:18,Single-player:Multi-player:Co-op:Steam Achievements:Partial Controller Support,1,Action,9487
9240,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9241,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9300,True,Company of Heroes Singleplayer Demo,demo,0,windows,93,2:10,Single-player:Game demo,1:2,Action:Strategy,NA
9310,True,"Warhammer® 40,000: Dawn of War® – Winter Assault",game,16,windows,NA,2:1,Single-player:Multi-player,2,Strategy,800
9320,True,Dawn of War® Demo,demo,0,windows,86,2:10,Single-player:Game demo,2,Strategy,NA
9330,True,Dawn of War® - Winter Assault Demo,demo,0,windows,86,2:10,Single-player:Game demo,2,Strategy,NA
9340,True,Company of Heroes: Opposing Fronts,game,0,windows,87,2:1:23,Single-player:Multi-player:Steam Cloud,1:2,Action:Strategy,499
9350,True,Supreme Commander,game,0,windows,86,2:1,Single-player:Multi-player,2,Strategy,1177
9360,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9370,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9400,True,Juiced 2: Hot Import Nights,advertising,0,windows,61,2:1,Single-player:Multi-player,9,Racing,NA
9420,True,Supreme Commander: Forged Alliance,game,0,windows,81,2:1,Single-player:Multi-player,2,Strategy,5180
9440,True,"Warhammer® 40,000: Dawn of War® - Soulstorm Demo",demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,2,Strategy,NA
9450,True,"Warhammer® 40,000: Dawn of War® - Soulstorm",game,16,windows,NA,2:1:23,Single-player:Multi-player:Steam Cloud,2,Strategy,6612
9460,True,Frontlines™: Fuel of War™,game,0,windows,73,2:9:23,Single-player:Co-op:Steam Cloud,1,Action,595
9480,True,Saints Row 2,game,0,windows:linux,72,2:23,Single-player:Steam Cloud,1,Action,7152
9500,True,Gish,game,0,windows:mac,80,2:1:37:39:24:22:18:44,Single-player:Multi-player:Shared/Split Screen PvP:Shared/Split Screen Co-op:Shared/Split Screen:Steam Achievements:Partial Controller Support:Remote Play Together,1:25:23,Action:Adventure:Indie,168
9510,True,Gish Demo,demo,0,windows,80,2:10,Single-player:Game demo,23,Indie,NA
9710,True,Desperados 2: Cooper's Revenge,game,0,windows,66,2,Single-player,1,Action,115
9730,True,Tycoon City: New York,game,0,windows,67,2,Single-player,28,Simulation,150
9740,True,Indigo Prophecy,advertising,0,windows,85,2,Single-player,25,Adventure,NA
9760,True,Act of War: High Treason,game,0,windows,74,2:1,Single-player:Multi-player,1,Action,266
9800,True,Death to Spies,game,0,windows,69,2:23,Single-player:Steam Cloud,1:25,Action:Adventure,523
9810,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9850,True,Codename: Panzers - Cold War,game,0,windows,NA,2:1:9,Single-player:Multi-player:Co-op,28:2,Simulation:Strategy,130
9860,True,The Chronicles of Riddick™ Assault on Dark Athena,advertising,0,windows,80,2:1,Single-player:Multi-player,1,Action,220
9870,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9880,True,Champions Online,game,0,windows,72,1:20:9:22,Multi-player:MMO:Co-op:Steam Achievements,37:29:3,Free to Play:Massively Multiplayer:RPG,171
9885,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9890,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9900,True,Star Trek Online,game,0,windows,66,1:20:9:22:28:35,Multi-player:MMO:Co-op:Steam Achievements:Full controller support:In-App Purchases,37:29:3,Free to Play:Massively Multiplayer:RPG,696
9905,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9906,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9907,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9908,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9910,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9920,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9932,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9933,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9940,True,Blade Kitten,game,0,windows,52,2:22:29:18:23,Single-player:Steam Achievements:Steam Trading Cards:Partial Controller Support:Steam Cloud,1:25,Action:Adventure,808
9942,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9949,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9950,True,Blade Kitten Demo,demo,0,windows,52,10,Game demo,1:25,Action:Adventure,NA
9960,True,Haunted House™,game,0,windows,NA,2:18,Single-player:Partial Controller Support,25,Adventure,NA
9970,True,Star Raiders,game,0,windows,NA,2:18,Single-player:Partial Controller Support,1,Action,NA
9980,True,The UnderGarden,game,0,windows,67,2,Single-player,4,Casual,NA
9985,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9990,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9992,True,Ghostbusters: Sanctum of Slime Challenge Pack DLC,dlc,0,windows,43,2:21:22:18,Single-player:Downloadable Content:Steam Achievements:Partial Controller Support,1:25,Action:Adventure,NA
9998,True,Ghostbusters: Sanctum of Slime Demo,demo,0,windows,NA,2:1:9:24:10:22,Single-player:Multi-player:Co-op:Shared/Split Screen:Game demo:Steam Achievements,1:25,Action:Adventure,NA
10000,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10010,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10030,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10040,True,The History Channel: Battle For The Pacific,advertising,0,windows,NA,2:1,Single-player:Multi-player,1,Action,NA
10050,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10080,True,Quantum of Solace,advertising,0,windows,70,2:1,Single-player:Multi-player,1,Action,NA
10090,True,Call of Duty: World at War,game,18,windows,83,2:1:9,Single-player:Multi-player:Co-op,1,Action,26425
10100,True,King's Quest™ Collection,game,0,windows,NA,2,Single-player,25,Adventure,149
10110,True,Space Quest™ Collection,game,0,windows,NA,2,Single-player,25,Adventure,185
10120,True,Aces of the Galaxy™,game,0,windows,NA,2,Single-player,1:4,Action:Casual,NA
10130,True,TimeShift™,game,0,windows,71,2:1,Single-player:Multi-player,1,Action,760
10140,True,3D Ultra™ Minigolf Adventures,game,0,windows,NA,2,Single-player,18,Sports,NA
10150,True,Prototype™,game,0,windows,79,2,Single-player,1:25,Action:Adventure,5567
10159,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10170,True,Wolfenstein™,advertising,18,windows,74,2:1,Single-player:Multi-player,1,Action,NA
10180,True,Call of Duty®: Modern Warfare® 2,game,0,windows:mac,86,2:1:9:22:23:8,Single-player:Multi-player:Co-op:Steam Achievements:Steam Cloud:Valve Anti-Cheat enabled,1,Action,18721
10190,True,Call of Duty®: Modern Warfare® 2,game,0,windows:mac,86,2:1:9:22:23:8,Single-player:Multi-player:Co-op:Steam Achievements:Steam Cloud:Valve Anti-Cheat enabled,1,Action,18721
10195,True,Call of Duty®: Modern Warfare® 2 Stimulus Package,dlc,0,windows,NA,1:21:23:8,Multi-player:Downloadable Content:Steam Cloud:Valve Anti-Cheat enabled,1,Action,125
10196,True,Call of Duty®: Modern Warfare® 2 Resurgence Pack,dlc,0,windows,NA,1:21:23:8,Multi-player:Downloadable Content:Steam Cloud:Valve Anti-Cheat enabled,1,Action,NA
10197,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10199,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10220,True,Postal III,game,17,windows,24,2:22,Single-player:Steam Achievements,1,Action,1582
10230,True,Dead Mountaineer's Hotel,game,0,windows,NA,2,Single-player,25,Adventure,NA
10240,True,A Stroke of Fate: Operation Valkyrie,game,0,windows,NA,2,Single-player,25,Adventure,NA
10250,True,PT Boats: Knights of the Sea,game,0,windows,NA,2:1,Single-player:Multi-player,28,Simulation,NA
10260,True,PT Boats: South Gambit,game,0,windows,NA,2:1,Single-player:Multi-player,28,Simulation,NA
10270,True,Disciples III: Reincarnation,game,0,windows,NA,2:1,Single-player:Multi-player,3:2,RPG:Strategy,769
10400,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10410,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10420,True,Worldwide Soccer Manager 2008,advertising,0,windows,NA,2,Single-player,18:28,Sports:Simulation,NA
10430,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10440,True,The Golden Compass™,advertising,0,windows,NA,2:18,Single-player:Partial Controller Support,1:25,Action:Adventure,NA
10460,True,The Club™,game,0,windows,67,2:1:18,Single-player:Multi-player:Partial Controller Support,1,Action,103
10470,True,Happy Tree Friends False Alarm™,advertising,0,windows,NA,2,Single-player,1,Action,NA
10480,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10490,True,Iron Man,advertising,0,windows,NA,2:18,Single-player:Partial Controller Support,1,Action,NA
10500,True,Total War: EMPIRE – Definitive Edition,game,0,windows:mac:linux,90,2:1:49:36:47:9:38:48:22:29:15,Single-player:Multi-player:PvP:Online PvP:LAN PvP:Co-op:Online Co-op:LAN Co-op:Steam Achievements:Steam Trading Cards:Stats,2,Strategy,11630
10510,True,The Incredible Hulk™: The Official Video Game,advertising,0,windows,NA,2,Single-player,1,Action,NA
10519,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10520,True,Beijing 2008™ - The Official Video Game of the Olympic Games,game,0,windows,NA,2:1:18,Single-player:Multi-player:Partial Controller Support,18,Sports,NA
10540,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10545,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10546,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10560,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10570,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10590,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10600,True,Empire: Total War™ - Special Forces Units & Bonus Content,dlc,0,windows:mac:linux,NA,2:21:15,Single-player:Downloadable Content:Stats,2,Strategy,NA
10601,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10602,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10603,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10604,True,Empire: Total War™ - Elite Units of the West,dlc,0,windows:mac:linux,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
10605,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10606,True,Empire: Total War™ - The Warpath Campaign,dlc,0,windows:mac:linux,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
10607,True,Empire: Total War™ - Elite Units of America,dlc,0,windows:mac:linux,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
10608,True,Empire: Total War™ - Elite Units of the East,dlc,0,windows:mac:linux,NA,2:1:21,Single-player:Multi-player:Downloadable Content,2,Strategy,NA
10609,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10620,True,Empire: Total War™ Demo,demo,0,windows,90,2:10,Single-player:Game demo,2,Strategy,NA
10630,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10640,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10650,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10660,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10680,True,Aliens vs. Predator™,game,0,windows,68,2:1:9:22:23:15:25,Single-player:Multi-player:Co-op:Steam Achievements:Steam Cloud:Stats:Steam Leaderboards,1,Action,9279
10690,True,Virtua Tennis 2009,advertising,0,windows,68,2:24:18,Single-player:Shared/Split Screen:Partial Controller Support,28:18,Simulation:Sports,NA
10695,True,Aliens vs. Predator Swarm Map Pack,dlc,0,windows,NA,2:1:9:21:22:23:15:25,Single-player:Multi-player:Co-op:Downloadable Content:Steam Achievements:Steam Cloud:Stats:Steam Leaderboards,1,Action,NA
10696,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10697,True,Aliens vs Predator™ Bughunt Map Pack,dlc,0,windows,NA,2:1:9:21:22:23:15:25,Single-player:Multi-player:Co-op:Downloadable Content:Steam Achievements:Steam Cloud:Stats:Steam Leaderboards,1,Action,NA
10699,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10700,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11000,True,Loki Demo - Norse Warrior,demo,0,windows,61,2:10,Single-player:Game demo,3,RPG,NA
11020,True,TrackMania Nations Forever,game,0,windows,NA,2:1:17,Single-player:Multi-player:Includes level editor,9,Racing,184
11040,True,Sherlock Holmes - Nemesis,game,0,windows,71,2,Single-player,25:3,Adventure:RPG,198
11050,True,Dracula: Origin,game,0,windows,70,2,Single-player,25:4,Adventure:Casual,129
11060,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11070,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11080,True,Sherlock Holmes - Nemesis Demo,demo,0,windows,71,10,Game demo,25,Adventure,NA
11090,True,Dracula Origin Demo,demo,0,windows,70,10,Game demo,25,Adventure,NA
11120,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11130,True,Sherlock Holmes: The Mystery of the Mummy,game,0,windows,61,2,Single-player,25,Adventure,NA
11140,True,Sherlock Holmes: The Awakened - Remastered Edition,game,0,windows,72,2,Single-player,25,Adventure,287
11150,True,Sherlock Holmes: The Silver Earring,game,0,windows,68,2,Single-player,25,Adventure,220
11170,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11172,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11179,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11180,True,Sherlock Holmes: The Mystery of the Persian Carpet,game,0,windows,NA,2,Single-player,25:4,Adventure:Casual,174
11190,True,Sherlock Holmes versus Jack the Ripper,game,0,windows,73,2:23,Single-player:Steam Cloud,25:3,Adventure:RPG,487
11200,True,Shadowgrounds Survivor,game,0,windows:mac,79,2:1:24:29:17:44,Single-player:Multi-player:Shared/Split Screen:Steam Trading Cards:Includes level editor:Remote Play Together,1,Action,463
11202,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11220,True,Shadowgrounds Survivor Demo,demo,0,windows,79,2:10,Single-player:Game demo,1,Action,NA
11230,True,Gumboy Tournament,game,0,windows,NA,2:1,Single-player:Multi-player,4:23:9,Casual:Indie:Racing,310
11240,True,Space Trader: Merchant Marine,game,0,windows,NA,2:1:9:22,Single-player:Multi-player:Co-op:Steam Achievements,1:23:2,Action:Indie:Strategy,434
11250,True,Pacific Storm,game,0,windows,67,2:1:29,Single-player:Multi-player:Steam Trading Cards,28:2,Simulation:Strategy,NA
11260,True,Pacific Storm Allies,game,0,windows,60,2:1:29,Single-player:Multi-player:Steam Trading Cards,28:2,Simulation:Strategy,141
11270,True,Gumboy Tournament Demo,demo,0,windows,NA,2:1:10,Single-player:Multi-player:Game demo,4,Casual,NA
11280,True,Penguins Arena: Sedna's World,game,0,windows:mac,NA,2:1:49:36:29,Single-player:Multi-player:PvP:Online PvP:Steam Trading Cards,1:4:23,Action:Casual:Indie,593
11330,True,Obulis,game,0,windows,NA,2:22,Single-player:Steam Achievements,4:23,Casual:Indie,505
11340,True,Larva Mortus,game,0,windows,64,2:22,Single-player:Steam Achievements,1:23,Action:Indie,494
11350,True,Larva Mortus Demo,demo,0,windows,64,2:10,Single-player:Game demo,1:23,Action:Indie,NA
11360,True,Chains,game,0,windows:mac,NA,2,Single-player,23,Indie,390
11370,True,Nikopol: Secrets of the Immortals,game,0,windows,68,2,Single-player,25:23,Adventure:Indie,221
11390,True,Crash Time 2,game,0,windows,NA,2,Single-player,1:9,Action:Racing,1019
11420,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11424,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11440,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11450,True,Overlord™,game,0,windows:mac:linux,81,2:18,Single-player:Partial Controller Support,3,RPG,3308
