game_title,hours
MDK,1.1
MDK 2,0.0
MEDIEVAL Total War - Gold Edition,37.9
METAL GEAR RISING REVENGEANCE,381.9
METAL GEAR SOLID V GROUND ZEROES,252.99999999999997
METAL GEAR SOLID V THE PHANTOM PAIN,4751.1
METAL SLUG 3,75.4
METAL SLUG DEFENSE,30.400000000000006
METAL SLUG DEFENSE - Ptolemaic Army Pack Vol.1,0.0
METAL SLUG X,7.2
MLB 2K10,228.0
MLB 2K11,107.0
MLB 2K12,193.7
MLB Front Office Manager,95.89999999999999
MURDERED SOUL SUSPECT,93.5
MURI,0.6
MX vs. ATV Reflex,35.9
MX vs. ATV Supercross Encore,3.9
MXGP - The Official Motocross Videogame,18.9
Mabinogi,620.1999999999999
MacGuffin's Curse,15.5
Machinarium,146.99999999999997
Mad Games Tycoon,38.4
Mad Max,423.79999999999995
Madballs in...Babo Invasion,16.8
Maelstrom,0.5
Mafia,34.599999999999994
Mafia II,2893.3999999999996
Magic 2014 ,1216.6
Magic 2015,447.79999999999995
Magic Barrage - Bitferno,52.800000000000004
Magic Duels,853.7
Magic The Gathering  Duels of the Planeswalkers 2012,521.9
Magic The Gathering  Tactics,6.5
Magic The Gathering - Duels of the Planeswalkers,255.6
Magic The Gathering - Duels of the Planeswalkers 2013,295.8
Magical Battle Festa,0.0
Magical Diary,8.9
Magicite,240.79999999999998
Magicka,2053.8
Magicka 2,62.9
Magicka Final Frontier,0.0
Magicka Frozen Lake,0.0
Magicka Holiday Spirit Item Pack ,0.0
Magicka Nippon,0.0
Magicka Party Robes,0.0
Magicka The Watchtower,0.0
Magicka Vietnam,0.0
Magicka Wizard Wars,483.9
Magicka Wizard's Survival Kit,0.0
Magicka Wizards of the Square Tablet,0.2
Magnetic By Nature,1.4
Magnifico,0.0
Magrunner Dark Pulse,0.0
Maia,23.8
Mainland,6.1
Majesty 2,163.10000000000002
Majesty 2 Battles of Ardania,0.0
Majesty 2 Collection,112.6
Majesty 2 Monster Kingdom,0.0
Majesty Gold Edition,16.1
Majesty Gold HD,0.0
Major League Baseball 2K9,0.0
Major Mayhem,12.799999999999999
Major Stryker,0.0
Make it indie!,2.6
Making History II The War of the World,0.0
Making History The Calm & The Storm,79.0
Making History The Great War,0.0
Man Alive Game,0.0
Manhole,0.0
Manhunt,0.0
Manhunter,0.0
Manyland,8.1
MapleStory,643.8
Marble Mayhem Fragile Ball,7.5
March of War,136.8
March of the Eagles,64.6
Mare Nostrum,4.300000000000001
Marine Sharpshooter II Jungle Warfare,0.0
Mark of the Ninja,424.1
Mark of the Ninja Special Edition DLC,0.0
Marlow Briggs,2.8
Mars Colony Challenger,4.8
Mars War Logs,47.9
Marvel Heroes 2015,3219.7999999999997
Marvel Puzzle Quest,1901.6
Mass Effect,2609.8
Mass Effect 2,2492.0
Master Levels for DOOM II,8.9
Master Reboot,0.0
Maszyny Rolnicze 2015,0.3
Mata Hari,0.0
Math Rescue,0.0
Max Gentlemen,0.2
Max Payne,81.10000000000001
Max Payne 2 The Fall of Max Payne,130.5
Max Payne 3,1941.4
Max Payne 3 Season Pass,0.0
Max The Curse of Brotherhood,2.6
Max and the Magic Marker,1.2
Mayhem Intergalactic,0.0
Mays Mysteries The Secret of Dragonville,0.0
McPixel,51.7
MechWarrior Online,47.199999999999996
Mechanic Escape,12.200000000000001
Mechanik Maszyn Rolniczych 2015,0.0
Medal of Honor Airborne,263.3
Medal of Honor Pre-Order,0.0
Medal of Honor(TM) Multiplayer,249.89999999999998
Medal of Honor(TM) Single Player,214.3
Medieval Engineers,48.8
Medieval II Total War,3284.0
Medieval II Total War Kingdoms,1648.8000000000002
Medieval Mercs,0.0
Mega Man Legacy Collection,6.4
Megabyte Punch,0.0
Melissa K. and the Heart of Gold Collector's Edition,9.399999999999999
Meltdown,0.0
Memento Mori,0.0
Memento Mori 2,25.0
Memoir '44 Online,8.1
Memoria,0.0
Memories of a Vagabond,31.1
Men of War,288.1
Men of War Assault Squad,1259.6
Men of War Assault Squad 2,1242.0
Men of War Condemned Heroes,26.4
Men of War Red Tide,39.6
Men of War Vietnam,39.0
Mensa Academy,1.4
Mercenary Kings,75.60000000000001
Merchants of Kaidan,15.1
Meridian New World,2.4000000000000004
Meridian Video and Soundtrack,0.0
Metal Drift,0.0
Metal Gear Solid Legacy,2.5
Metal Planet,12.7
Metal Reaper Online,19.5
Metal War Online Retribution,6.8
Metaverse Construction Kit,0.5
Metro 2033,1565.6999999999998
Metro 2033 Redux,253.70000000000005
Metro Conflict,70.30000000000001
Metro Last Light,1101.9
Metro Last Light Redux,247.89999999999998
Metrocide,1.6
Miasmata,11.8
MicroVolts Surge,143.3
Microsoft Flight,2.6
Microsoft Flight Simulator X Steam Edition,543.8000000000002
Middle-earth Shadow of Mordor,2324.5
Midnight Club II,21.4
Midnight Mysteries 3 Devil on the Mississippi,4.3
Midnight Mysteries 4 Haunted Houdini,5.4
Midnight Mysteries Salem Witch Trials,4.0
Might & Magic Clash of Heroes,148.8
Might & Magic Duel of Champions,1465.2
Might & Magic Duel of Champions - Christmas Alternate Art Cards Pack,0.0
Might & Magic Heroes Online,5.999999999999999
Might & Magic Heroes VI,4139.5
Might & Magic Heroes VII ,367.2
Might & Magic X - Legacy ,259.5
Mightier,0.0
Mighty Gunvolt,1.0
Millennium - A New Hope,2.2
Millie,15.2
Mind Path to Thalamus Enhanced Edition,14.8
Mind Snares Alice's Journey,0.0
Minecraft Story Mode - A Telltale Games Series,46.4
Miner Wars 2081,0.0
Miner Wars Arena ,0.0
Mini Metro,106.2
Mini Motor Racing EVO,2.1
Mini Ninjas,9.0
Minimon,14.8
Minimum,66.70000000000002
Mirror's Edge,533.4000000000001
MirrorMoon EP,0.6
Miscreated,27.1
Mishap 2 An Intentional Haunting,0.0
Mishap An Accidental Haunting,15.6
Missing Translation,6.5
Mission Control NanoMech,4.1
Mitos.is The Game,203.4
Mitsurugi Kamui Hikae,0.8999999999999999
MoW Face Off M,3.0
MoW Face Off XL,2.3
Modular Combat,16.1
Monaco,169.4
Monday Night Combat,132.4
Monkey Island 2 Special Edition,60.900000000000006
Monochroma,6.0
Monopoly,18.9
Monster Bash,0.2
Monster Loves You!,3.8
Monstrum ,0.0
Montague's Mount,0.4
Monuments of Mars,0.0
Moon Breakers,1.5999999999999999
Moonbase Alpha,77.7
Moonrise,3.5
Moonrise Base Game + Guildmaster's Pack,0.0
Moonrise Base Game + Warden's Pack,0.0
Mordheim City of the Damned,33.6
Morphopolis,9.3
Mortal Kombat Kollection,37.1
Mortal Kombat Komplete Edition,1324.3
Mortal Kombat Legacy - Ep. 3 Johnny Cage,0.0
Mortal Kombat Legacy - Ep. 4 Kitana & Mileena (Part 1),0.0
Mortal Kombat Legacy - Ep. 5 Kitana & Mileena (Part 2),0.0
Mortal Kombat Legacy - Ep. 6 Raiden,0.0
Mortal Kombat Legacy - Ep. 7 Scorpion and Sub-Zero (Part 1),0.0
Mortal Kombat Legacy - Ep. 8 Scorpion and Sub-Zero (Part 2),0.0
Mortal Kombat Legacy - Ep. 9 Cyrax & Sektor,0.0
Mortal Kombat Legacy II - Ep. 1 Reunited in Macau,0.2
Mortal Kombat Legacy II - Ep. 10 Liu Kang and Kung Lao,0.0
Mortal Kombat Legacy II - Ep. 2 The Fall of Liu Kang,0.0
Mortal Kombat Legacy II - Ep. 3 Kenshi's Origin,0.0
Mortal Kombat Legacy II - Ep. 4 Kenshi Encounters Ermac,0.0
Mortal Kombat Legacy II - Ep. 5 Kitana and Mileena,0.0
Mortal Kombat Legacy II - Ep. 6 Johnny Cage,0.0
Mortal Kombat Legacy II - Ep. 7 Scorpion and Sub-Zero (Part 1),0.0
Mortal Kombat Legacy II - Ep. 8 Scorpion and Sub-Zero (Part 2),0.0
Mortal Kombat Legacy II - Ep. 9 Liu Kang,0.0
Mortal Kombat X,2598.1000000000004
Mortal Online,16.200000000000003
Mosby's Confederacy,0.0
MotoGP13,2.9
MotoGP13 2012 Top Riders,0.0
MotoGP13 Moto2 and Moto3,0.0
MotoGP14,97.4
MotoGP14 Laguna Seca Redbull US Grand Prix DLC,0.0
Motorbike,1.2
Motte Island,0.0
Mount & Blade,727.5
Mount & Blade Warband,20636.8
Mount & Blade Warband - Napoleonic Wars,0.0
Mount & Blade Warband - Viking Conquest Reforged Edition,0.0
Mount & Blade With Fire and Sword,1493.0
Mount Your Friends,72.0
Mountain,308.2
Mountain Crime Requital,3.8
Movie Studio 13 Platinum - Steam Powered,166.0
Mr. Bree+,1.5
Mr. Robot,0.1
Ms. Splosion Man,0.0
Muffin Knight,0.0
Multiwinia,35.7
Munin,0.0
Murder Miners,7.6
Musclecar Online,0.0
Mushroom 11,0.7
Mushroom Men Truffle Trouble ,0.0
Music Creator 6 Touch,23.0
Mutant Mudds Deluxe,169.9
Mutant Storm Reloaded,0.0
My Bones,0.0
My Lands,15.7
My Lands Miners Luck - Starter DLC Pack,0.0
Myst Masterpiece Edition,9.5
Myst V,0.5
Mystery Masters Psycho Train Deluxe Edition,0.0
Mystery P.I. The Lottery Ticket,17.099999999999998
Mystery P.I. The New York Fortune,0.0
Mystery PI The Vegas Heist,18.900000000000002
Mystery of Neuschwanstein,1.2
Mystic Towers,0.0
N.P.P.D. RUSH - The milk of Ultra violet,2.7
NAM,0.0
NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,692.3000000000001
NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,195.70000000000002
NASCAR '14,10.799999999999999
NASCAR '15 Paint Pack 1,0.0
NASCAR The Game 2013,2.2
NBA 2K10,0.0
NBA 2K11,0.2
NBA 2K12,182.5
NBA 2K13,304.7
NBA 2K14,1491.5
NBA 2K15,2714.7
NBA 2K16,993.3000000000001
NBA 2K9,228.6
NEED FOR MADNESS ?,4.3
NEKOPARA Vol. 0,13.3
NEKOPARA Vol. 1,44.199999999999996
NEO AQUARIUM - The King of Crustaceans -,0.0
NEO Scavenger,21.9
NEON STRUCT,0.0
NEON STRUCT Soundtrack & Artbook,0.0
NEOTOKYO,33.4
NOBUNAGA'S AMBITION Kakushin with Power Up Kit,267.0
NOBUNAGA'S AMBITION Sphere of Influence,167.3
NOT A HERO,25.6
NS2 Combat,0.0
Nail'd,4.2
NaissanceE,2.7
Namariel Legends Iron Lord Premium Edition,0.0
Nancy Drew Alibi in Ashes,4.7
Nancy Drew Curse of Blackmoor Manor ,6.7
Nancy Drew Danger By Design,7.2
Nancy Drew Danger on Deception Island ,5.4
Nancy Drew Dossier Resorting to Danger!,0.0
Nancy Drew Ghost Dogs of Moon Lake ,10.2
Nancy Drew Ghost of Thornton Hall,11.0
Nancy Drew Last Train to Blue Moon Canyon,4.0
Nancy Drew Legend of the Crystal Skull ,0.0
"Nancy Drew Lights, Camera, Curses!",2.9
Nancy Drew Ransom of the Seven Ships ,10.8
Nancy Drew Secret of the Old Clock,0.0
Nancy Drew Secret of the Scarlet Hand ,3.5
Nancy Drew Secrets can Kill,3.8
Nancy Drew Shadow at the Water's Edge,12.3
Nancy Drew The Captive Curse,7.4
Nancy Drew The Creature of Kapu Cave,1.6
Nancy Drew The Deadly Device,16.6
Nancy Drew The Haunted Carousel,5.9
Nancy Drew The Haunting of Castle Malloy,0.0
Nancy Drew The Phantom of Venice,0.0
Nancy Drew The White Wolf of Icicle Creek,13.3
Nancy Drew Tomb of the Lost Queen,14.4
Nancy Drew Trail of the Twister,0.0
Nancy Drew Warnings at Waverly Academy,5.8
Nandeyanen!? - The 1st Stra,0.0
Naninights,0.0
Napoleon Total War,9966.0
Narcissu 1st & 2nd,16.4
Narco Terror,3.3
Nation Red,87.0
National Zombie Park,0.0
Natural Selection 2,2498.9
Natural Selection 2 - Kodiak Pack,0.0
Natural Selection 2 - Reaper Pack,0.0
Naval War Arctic Circle,27.0
Naval Warfare,0.6
Navy Field 2  Conqueror of the Ocean,37.699999999999996
Nearwood - Collector's Edition,0.0
NecroVisioN,0.0
NecroVisioN Lost Company,0.5
Necronomicon The Dawning of Darkness,0.3
Need for Speed Hot Pursuit,612.5999999999999
Need for Speed SHIFT,50.70000000000001
Need for Speed Undercover,116.2
Neighbours from Hell,1.5
Neighbours from Hell 2,0.3
Nether,261.5
Nether - Believer,0.0
Nether - Chosen,0.0
Nether Arena,0.0
Nethergate Resurrection,0.0
Never Alone (Kisima Ingitchuna),64.9
Never Alone Original Soundtrack,0.0
Neverending Nightmares,5.4
Nevermind,36.0
Neverwinter,3451.5
Neverwinter Nights 2 Platinum,518.4000000000001
New Star Soccer 5,12.2
New kind of adventure,7.6
Next Car Game Sneak Peek 2.0,12.7
Next Car Game Wreckfest,119.3
Nexuiz,2.0
Nexuiz Beta,0.0
Nexuiz STUPID Mode,0.0
Nexus The Jupiter Incident,5.6
NiGHTS into Dreams...,2.0
Nidhogg,124.99999999999999
Night Mysteries The Amphora Prisoner,1.8
NightShift Code,2.4
NightSky,5.6
Nightbanes,297.0
Nightmares from the Deep 2 The Siren`s Call,16.3
Nightmares from the Deep 3 Davy Jones,5.9
Nightmares from the Deep The Cursed Heart,13.899999999999999
Nightside,0.0
Nihilumbra,7.9
Nikopol Secrets of the Immortals,0.6
Nimble Quest,4.3
Nimble Writer,10.6
Nimbus,1.6
Ninja Guy,0.0
Ninja Reflex Steamworks Edition,2.0
No More Room in Hell,1321.2
No Time To Explain Remastered,17.299999999999997
No Time to Explain,4.1
Nobunaga's Ambition Souzou with Power Up Kit,445.0
Noir Syndrome,1.9
Nom Nom Galaxy,8.0
Nomad,0.0
Nosferatu The Wrath of Malachi,18.1
Nosgoth,1320.9
Nostradamus The Last Prophecy,14.4
Not The Robots,6.1
NotGTAV,6.0
Nuclear Dawn,101.5
Nuclear Throne,65.2
Numba Deluxe,0.4
Numen Contest of Heroes,1.2999999999999998
Nux,8.2
Nyctophilia,0.0
NyxQuest,12.0
O.R.B.,0.7
OCEAN CITY RACING,0.5
OH! RPG!,0.0
OMSI 2,537.8
OMSI 2 Add-on Three Generations,0.0
ONE PIECE PIRATE WARRIORS 3,5.5
ORION Prelude,407.09999999999997
OTTTD,3.8
Obludia,3.0
Obscure,7.9
Obscure 2,1.0
Obulis,11.2
Oceanhorn Monster of Uncharted Seas,0.2
Octodad Dadliest Catch,148.2
Octodad Free Avatar,0.0
Oddworld Abe's Exoddus,21.7
Oddworld Abe's Oddysee,28.400000000000002
Oddworld Munch's Oddysee,1.5
Oddworld New 'n' Tasty,23.0
Oddworld Stranger's Wrath HD,17.299999999999997
Odyssey Reborn,0.0
Of Guards And Thieves,4.0
Of Orcs And Men,43.4
Off-Road Drive,0.0
Offspring Fling!,7.8
Offworld Trading Company,78.5
Oh...Sir!,0.1
Ohm Studio,0.1
Oil Rush,21.400000000000002
Oknytt,0.0
OlliOlli,11.4
Omegalodon,8.8
Omerta - City of Gangsters,292.8
Omerta - City of Gangsters The Bulgarian Colossus,0.0
Omerta - Damsel in Distress,0.0
Omerta - The Con Artist,0.0
Omerta - The Japanese Incentive,0.0
"On the Rain-Slick Precipice of Darkness, Episode One",53.6
"On the Rain-Slick Precipice of Darkness, Episode Two",81.5
"Once Bitten, Twice Dead",0.0
One Day For Ched,0.0
One Finger Death Punch,180.2
One Late Night Deadline,0.2
One Manga Day,1.5
One Night,0.4
One Way Heroics,17.7
One Way To Die Steam Edition,0.1
Oniken,12.1
Onikira Demon Killer,0.0
Onimusha 3 Demon Siege,1.1
Only If,31.300000000000004
Oozi Earth Adventure,3.1
Operation Flashpoint Dragon Rising,66.39999999999999
Operation Flashpoint Red River,40.2
Operation Z,0.3
Orbital Gear,4.9
Orborun,0.4
Orcs Must Die!,566.8
Orcs Must Die! 2,1200.9
Order of War,69.49999999999999
Order of War Challenge,3.1
Organ Trail Director's Cut,31.1
Organic Panic,0.3
Ori and the Blind Forest,497.00000000000006
Ori and the Blind Forest (Original Soundtrack),0.0
Original War,0.3
Oscura Lost Light,1.3
Osmos,38.0
Our Darker Purpose,4.0
Our Love Will Grow,0.0
Out There  Edition,11.3
Out There Somewhere,26.199999999999996
Out of the Park Baseball 14,103.0
Out of the Park Baseball 15,549.1999999999999
Out of the Park Baseball 16,660.8
OutRun 2006 Coast 2 Coast,0.0
Outcast 1.1,49.4
Outland,21.6
Outlast,382.1
Outlast Whistleblower DLC,0.0
Over 9000 Zombies!,4.7
Over The Void,0.0
Over the Dream,1.2
Overcast - Walden and the Werewolf,21.900000000000002
Overcast - Walden and the Werewolf - Soundtrack,0.0
Overgrowth,32.5
Overlord,310.5
Overlord Fellowship of Evil,0.0
Overlord II,321.40000000000003
Overlord Raising Hell,129.6
Overruled!,0.0
Overture,15.4
PAC-MAN Championship Edition DX+,41.2
PARTICLE MACE,3.9
PAYDAY 2,19613.8
PAYDAY The Heist,1514.0
PAYDAY The Heist Game Soundtrack,0.0
PAYDAY The Web Series - Episode 1,0.4
PAYDAY Wolf Pack,0.0
PC Gamer,1.7999999999999998
POSTAL,16.1
POSTAL 2,270.50000000000006
POSTAL 2 Paradise Lost,0.0
PROTOTYPE 2,599.5
PT Boats Knights of the Sea,11.3
PT Boats South Gambit,0.3
Pacific Storm,1.8
Pacific Storm Allies,0.3
Paganitzu,0.0
Pahelika Secret Legends,0.0
Painkiller Black Edition,16.7
Painkiller Gold Edition,14.1
Painkiller Hell & Damnation,49.89999999999999
Painkiller Hell & Damnation - The Clock Strikes Meat Night,0.0
Painkiller Hell & Damnation Beta,0.0
Painkiller Overdose,1.5000000000000002
Painkiller Recurring Evil,16.400000000000002
Painkiller Redemption,2.7
Painkiller Resurrection,0.6
Paint the Town Red,3.0
Pajama Sam in No Need to Hide When It's Dark Outside,0.0
Pandora Eclipse of Nashira,0.0
Pandora First Contact,23.1
Pandora Saga Weapons of Balance,0.0
Panzar,185.2
Panzer Corps,6.2
Panzer Elite Action Fields of Glory,0.0
Panzer Tactics HD,11.4
Paper Sorcerer,1.6
"Papers, Please",283.40000000000003
Papo & Yo,27.8
Papo & Yo Soundtrack,0.0
Paranautical Activity Deluxe Atonement Edition,1.0
Paranormal State Poison Spring Collector's Edition,5.7
Parcel,9.2
Parkan 2,1.8
Particula,9.299999999999999
Particulars,0.4
Party Hard,15.9
Party of Sin,6.8
Passing Pineview Forest,1.8
Pat & Mat,22.0
Patch testing for Chivalry,18.5
Path of Exile,10185.6
Patrician III,2.9
Patrician IV Rise of a Dynasty,74.4
Patrician IV Steam Special Edition,112.6
Peggle Deluxe,63.2
Peggle Extreme,15.6
Peggle Nights,33.9
Penguins Arena Sedna's World,20.9
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,8.3
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,43.8
Penumbra Black Plague,39.7
Penumbra Necrologue,0.0
Penumbra Overture,36.6
Penumbra Requiem,4.1
PeriAreion,0.0
Perimeter 2 New Earth,0.0
Perpetuum,1603.9
Petz Horsez 2,17.0
PewDiePie Legend of the Brofist,0.0
Phantom Breaker Battle Grounds,65.6
Phantom Breaker Battle Grounds - Kurisu Makise + Level 99 Pack,0.0
Pharaoh's Tomb,0.0
Phoenix Force,7.2
Pid ,25.299999999999997
Pier Solar - The Definitive Original Soundtrack,0.0
Pier Solar and the Great Architects,0.0
Piercing Blow,24.900000000000002
Pillars of Eternity,1523.2000000000003
Pilot Crusader,0.0
Pinball Arcade,8.8
Pinball FX2,175.7
Pinball FX2 - Balls of Glory Pinball,0.0
Pinball FX2 - Captain America Table,0.0
Pinball FX2 - Civil War Table,0.0
Pinball FX2 - Core pack,0.0
Pinball FX2 - Doctor Strange Table,0.0
Pinball FX2 - Earth Defense Table,0.0
Pinball FX2 - Epic Quest Table,0.0
Pinball FX2 - Excalibur Table,0.0
Pinball FX2 - Mars Table,0.0
Pinball FX2 - Marvel Pinball Avengers Chronicles pack,0.0
Pinball FX2 - Marvel Pinball Original Pack,0.0
Pinball FX2 - Marvel's Ant-Man,0.0
Pinball FX2 - Paranormal Table,0.0
Pinball FX2 - Portal  Pinball,0.0
Pinball FX2 - Star Wars Pack,0.0
Pinball FX2 - Star Wars Pinball Balance of the Force Pack,0.0
Pinball FX2 - Star Wars Pinball Heroes Within Pack,0.0
Pinball FX2 - Super League - Zen Studios F.C. Table,0.0
Pinball FX2 - The Walking Dead Table,0.0
Pinball FX2 - Zen Classics Pack,0.0
Pineview Drive,2.1
Pink Heaven,0.8
Pink Hour,0.4
Pirates of Black Cove,31.900000000000002
Pirates of Black Cove Gold,1.4
Pirates vs Corsairs Davy Jones's Gold,0.0
Pirates! Gold Plus (Classic),0.0
"Pirates, Vikings, & Knights II",130.3
Pitiri 1977,0.0
Pixel Boy and the Ever Expanding Dungeon,0.0
Pixel Heroes Byte & Magic,0.0
Pixel Hunter,0.0
Pixel Piracy,160.89999999999998
Pixel Puzzles 2 Anime,0.0
Pixel Puzzles 2 Birds,0.0
Pixel Puzzles Japan,39.30000000000001
Pixel Puzzles UndeadZ,1.9
Pixel Space,0.7
Pixel Survivors,0.0
PixelJunk Eden,8.700000000000001
PixelJunk Monsters Ultimate,19.299999999999997
PixelJunk Shooter,15.9
PixelJunk Shooter Ultimate,2.4
Pizza Frenzy,0.0
Plague Inc Evolved,461.8
Plain Sight,36.3
Planet Explorers,188.4
Planet Stronghold,0.0
Planet of the Eyes,1.7
PlanetSide 2,6239.700000000001
Planetary Annihilation,789.2
Planetary Annihilation - Digital Deluxe Bundle,0.0
Planetary Annihilation - Original Soundtrack,0.0
Planetary Annihilation TITANS,106.1
Planetbase,33.099999999999994
Planets Under Attack,14.3
Planetside 2 Elite Soldier Bundle,0.0
Planetside 2 First Recruit Bundle,0.0
Plants vs. Zombies Game of the Year,2427.6
Platformines,0.0
Platypus,6.1000000000000005
Platypus II,14.2
"Please, Dont Touch Anything",2.3
Plug & Play,0.8999999999999999
Point Perfect,14.0
Poker Night 2,143.2
Poker Night at the Inventory,191.6
Polarity,72.29999999999998
Poly Bridge,64.60000000000001
Pongo,14.8
Poof,0.0
Pool Nation,35.2
Pool Nation - Flair Pack ,0.0
Pool Nation FX,2.2
Port Royale 2,87.9
Port Royale 3,179.39999999999998
Port of Call,1.3
Portal,2282.8
Portal 2,9117.099999999999
Portal 2 - The Final Hours,8.299999999999999
Portal 2 Sixense MotionPack,0.0
Portal 2 Sixense Perceptual Pack,0.0
Portal Stories Mel,128.7
Portal of Evil Stolen Runes Collector's Edition,5.1
Post Apocalyptic Mayhem,45.1
Post Apocalyptic Mayhem DLC 2 Chaos Pack,0.0
Post Master ,1.3
Post Mortem,2.1
Postal 3,7.199999999999999
Postmortem one must die (Extended Cut),0.0
Potatoman Seeks the Troof,1.0
Pound of Ground,0.8
Power-Up,2.8000000000000003
Pox Nora,19.8
Praetorians,0.30000000000000004
Pre-Civilization Marble Age,4.8
Pressure,3.0
Pressured,6.8999999999999995
Pretentious Game,0.0
Pretty Girls Mahjong Solitaire,0.2
Prey,15.700000000000001
Pride of Nations,5.3
Primal Carnage,513.7
Primal Carnage Extinction,409.1
Primal Fears,0.0
Prime World,1352.3000000000002
Prime World Defenders,30.0
Primordia,11.6
Prince of Persia,7.0
Prince of Persia The Forgotten Sands,95.8
Prince of Persia The Sands of Time,38.6
Prince of Persia The Two Thrones,22.5
Prince of Persia Warrior Within,25.099999999999998
Princess Isabella,0.0
Prison Architect,2626.4999999999995
Prison Tycoon 3 Lockdown,1.7
Pro Cycling Manager 2013,323.0
Pro Cycling Manager 2014,355.0
Pro Cycling Manager 2015,82.7
Pro Cycling Manager Season 2008,0.0
Pro Cycling Manager Season 2009,1.1
Pro Evolution Soccer 2013,5.6
Pro Evolution Soccer 2013 DP DLC,0.0
Pro Evolution Soccer 2014,178.9
Pro Evolution Soccer 2014 Online Pass,0.0
Pro Evolution Soccer 2014 World Challenge DLC,0.0
Pro Evolution Soccer 2015,2500.5
Pro Evolution Soccer 2016,164.0
Pro Rugby Manager 2015,3.8
Probably Archery,0.3
Professional Farmer 2014,41.9
Professional Farmer 2014 - America DLC,0.0
Project AURA,3.5
Project Aftermath,0.0
Project CARS,339.09999999999997
Project CARS - Audi Ruapuna Speedway Expansion Pack,0.0
Project CARS - Modified Car Pack ,0.0
Project CARS - Old Vs New Car Pack,0.0
Project Explore,6.8
Project Root,0.0
Project Snowblind,1.1
Project Temporality,0.0
Project Zomboid,434.29999999999995
Prophour23,0.0
Proteus,4.9
Proto Raider,0.0
ProtoGalaxy,0.6
Protocol,0.0
Prototype,348.3
Prototype 2 RADNET Access Pack,0.0
Psichodelya,0.0
Psycho Starship Rampage,0.4
Psychonauts,216.60000000000002
Psychonauts Demo,0.2
Puddle,2.5
Pulstar,0.0
Pulut Adventure,0.0
Putt-Putt Enters the Race,0.0
Putt-Putt Goes to the Moon,0.0
Putt-Putt Joins the Circus,1.3
Putt-Putt Joins the Parade,0.0
Putt-Putt Pep's Birthday Surprise,0.0
Putt-Putt Saves the Zoo,0.6
Putt-Putt Travels Through Time,1.3
Putt-Putt and Fatty Bear's Activity Pack,0.0
Putt-Putt and Pep's Balloon-o-Rama,0.5
Putt-Putt and Pep's Dog on a Stick,0.0
Puzzle Agent,19.6
Puzzle Agent 2,8.0
Puzzle Bots,0.3
Puzzle Chronicles,0.9
Puzzle Dimension,5.8
Puzzle Kingdoms,0.0
Puzzle Pirates,42.2
Puzzle Quest,258.0
Puzzle Quest 2,1.4
Puzzle Quest Galactrix,6.6
Puzzle Station 15th Anniversary Retro Release,0.0
Puzzler World 2,19.1
Pyramid Raid,0.9000000000000001
Pyroblazer,0.2
Q.U.B.E Director's Cut,19.400000000000002
Q.U.B.E.,9.4
QUALIA 3 Multi Agent,0.0
Qora,0.0
Quake,25.499999999999996
Quake 4,6.0
Quake II,10.0
Quake II Ground Zero,0.0
Quake II The Reckoning,0.0
Quake III Arena,20.5
Quake III Team Arena,1.3
Quake Live,281.5
Quake Mission Pack 1 Scourge of Armagon,0.2
Quake Mission Pack 2 Dissolution of Eternity,0.1
QuantZ,1.6
Quantum Conundrum,58.5
Quantum Rush Online,3.0
Quantum of Solace,24.4
Quarries of Scred,0.1
Quest of Dungeons,8.7
QuestEvent,0.0
QuestRun,37.400000000000006
Questerium Sinister Trinity HD,0.0
Quick Slick Deadly,0.0
Quintet,2.1
Quiplash,0.0
Qvadriga,22.0
R.B.I. Baseball 15,21.0
R.O.O.T.S,0.3
R.U.S.E,1269.6
R.U.S.E.,0.0
RACE 07,362.7000000000001
RACE 07 - Formula RaceRoom Add-On,0.0
RACE Caterham Expansion,0.3
RACE On,0.0
RADical ROACH Deluxe Edition,20.0
RAGE,1207.8
RAW - Realms of Ancient War,14.3
RECYCLE,0.6
RESCUE 2,4.2
REVOLVER360 REACTOR,0.0
RIDE - 2015 Top Bikes Pack 1,0.0
RIDE - 2015 Top Bikes Pack 2,0.0
RIDE Game,64.8
RIDE Season Pass,0.0
RIDE Yamaha 2015 Bike Models,0.0
RIDE Yamaha Historical Bikes,0.0
RIFT,3113.6
RIFT Infusion Edition,0.0
RIFT Typhoon Edition,0.0
RIP,0.0
RIP 2 Strike Back,0.0
RIP 3 The Last Hero,0.2
RISK Factions,16.9
ROCKETSROCKETSROCKETS,1.9
RONIN,0.6
ROSE Online,0.0
RPG MO,22.900000000000002
RPG Maker 2000,9.8
RPG Maker 2003,157.2
RPG Maker Arabian Nights,0.0
RPG Maker Classic Fantasy Music Pack,0.0
RPG Maker DS Resource Pack,0.0
RPG Maker DS+ Expansion - Retro SciFi,0.0
RPG Maker DS+ Resource Pack,0.0
RPG Maker Futuristic Tiles Resource Pack,0.0
RPG Maker High Fantasy 2 Resource Pack,0.0
RPG Maker High Fantasy Main Party Pack 1,0.0
RPG Maker Inspirational Vol. 2,0.0
RPG Maker Luna Engine,0.0
RPG Maker MV,55.0
RPG Maker MV Cover Art Characters Pack,0.0
